company_name,cin,url,company_status,registered_address,paid_up_capital,query_text
VASUDEV ISPAT PRIVATE LIMITED,U27109WB2003PTC096154,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"159 RABINDRA SARANI,KOLKATA,Kolkata,West Bengal,700007-India",15230000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SAV STEELS PVT LTD,U27109WB2006PTC109155,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"5/53 JAGATIPOTA, KRISHAN MARKET ROAD   P.O - DHALUA,KOLKATA,Kolkata,West Bengal,700152-India",14900000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
PRECISION ENGINEERS & FABRICATORS PRIVATE LIMITED,U28111WB2005PTC105536,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"166B  S P MUKHERJEE ROADMERTIN LINKS SUITE NO 3D,KOLKATA,West Bengal,700026-India",14880760,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
QUESS EAST BENGAL FC PRIVATE LIMITED,U74999WB2018PTC227022,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"LMJ CHAMBER, 3RD FLOOR, 15C,   HEMANTA BASU SARANI,KOLKATA,Kolkata,West Bengal,700001-India",14785710,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SIDLAW COMMERCIALS PVT LTD,U67120WB1985PTC039662,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"P 50  PRINCEP STREETP S  HARA STREET,KOLKATA,Kolkata,West Bengal,700072-India",14269500,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SUPER GEAR PRIVATE LIMITED,U34300WB1998PTC086704,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"BANKRA KABAR PARAP O BANKRA   PS DOMJU,HOWRAH,Howrah,West Bengal,711403-India",13800200,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
FENICE CHEMICALS INDIA LIMITED,U24297WB2007PLC120971,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"563, PURBALOK   KALILKAPUR,Kolkata,West Bengal,700099-India",13460480,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SPASHT MARKETING (P) LTD,U51909WB2001PTC092951,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"THEMILLENNIUM235/2AAJCBOSEROAD,3RDFLOOR,KOLKATA,West Bengal,700020-India",13250000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
IMPEX STEEL LIMITED,U27109WB2005PLC102946,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"33, CHITTARANJAN AVENUE   WEF 01/07/2005,KOLKATA,West Bengal,700012-India",126310000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
BIYANI SECURITIES PVT.LTD.,U67120WB1995PTC067966,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"129 PARK ST4TH FLOOR,KOLKATA,West Bengal,700017-India",12200000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
THE BURRAKUR COAL CO LTD,U10200WB1901PLC001487,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"FD 350 SECTOR IIISALT LAKE CITY,KOLKATA,West Bengal,700106-India",12123000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
CONCAST PRODUCTS LTD,U27104WB1978PLC031800,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"6  TILJALA ROAD,KOLKATA,West Bengal,700046-India",11700000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BHOLANATH INGOTS PRIVATE LIMITED,U51420WB2000PTC092152,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"1, British Indian Street,kolkata,Kolkata,West Bengal,700069-India",11500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
AELIS ENTERPRISE LEARNING AND IMPLEMENTATION SOLUTIONS PRIVATE LIMITED,U74999WB2009PTC216105,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"4/8,SN Bannerjee Road   Barrackpore Shopping Arcade,Kolkata,Parganas North,West Bengal,700120-India",11242000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
RUSI & ZARIN GIMI FAMILY HOLDINGS PRIVATE LIMITED,U51109WB1998PTC087267,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"10/1B  DIAMOND HARBOUR ROAD,KOLKATA,West Bengal,700027-India",112097700,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
B B M ENTERPRISE PVT. LTD.,U15520WB1995PTC072307,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"396/4  NETAJI SUBHASH CHANDRA   BOSE ROAD,KOLKATA,West Bengal,700047-India",11156600,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
KHARIKATIA TEA & INDUSTRIES LIMITED,L70101WB1980PLC032922,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"CF-366, SALT LAKE CITY, SECTOR - I,,KOLKATA,Kolkata,West Bengal,700064-India",11052000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Listed
BHARAT MARGANINE LTD,U01121WB1985PLC039679,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"DIAMOND HARBOUR RDKHARIBERIA BISHNPUR   24 PGS SOUTH,24 PGS SOUTH,West Bengal,742503-India",10861000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BENGAL INDIA GLOBAL INFRASTRUCTURE LIMITED,U70101WB2002PLC095018,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"ELEGANT TOWERS   224A, A.J.C BOSE ROAD,KOLKATA,West Bengal,700017-India",108124000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
MAFCON ENGINEERING CO INDIA PVT LTD,U85195WB1978PTC031601,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"28 B SHAKESPEARE SARANI,KOLKATA,West Bengal,700017-India",10794000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
DANLA METALIKS PRIVATE LIMITED,U27100WB2009PTC138888,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"5/53 JAGATIPOTA, KRISHAN MARKET ROAD   P.O - DHALUA,KOLKATA,Kolkata,West Bengal,700152-India",10715950,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
HINDUSTAN CONTROLS & EQUIPMENT PRIVATE LIMITED,U51109WB2000PTC091319,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"P-16 & 16/1   KASBA INDUSTRIALESTATE PHASE-I PO HALTU,KOLKATA,West Bengal,700107-India",10540000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
APARNA LIGHTING (INDIA) PRIVATE LIMITED,U52335WB1998PTC086825,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"BAKMAHAT ROAD VILL &P  ORASPUNJAI 24-PGS-SOUTH   PS BISHNUPUR,KOLKATA,West Bengal,000000-India",10500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
MANTHAN BROADBAND SERVICES PRIVATE LIMITED,U64203WB2002PTC094700,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"6 G C AVNUE3RD FLOOR,KOLKATA,West Bengal,700013-India",10462980,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
JMD MEDICARE LTD,U85110WB1991PLC051669,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"P-336  C I T  ROAD  SCHEME-VIM,KOLKATA,West Bengal,700054-India",10287200,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
VISHWARUPA IRON & STEEL TRADERS PRIVATE LIMITED,U52390WB2010PTC145749,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"3A, MANGO LANE, 4TH FLOOR,,KOLKATA,Kolkata,West Bengal,700001-India",10132500,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
MALTING ENGINEERING (INDIA) PVT LTD,U51909WB1978PTC031471,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"P 11  CIT ROAD  4TH FLOOR,KOLKATA,West Bengal,700014-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SUNDARBAN INFRASTRUCTURE DEVELOPMENT CORPORATION LIMITED,U45206WB2007SGC116084,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"MAYUKH,1STFLOOR,SALTLAKE,KOLKATA,West Bengal,700091-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
DULICHAND AUTO SALES PRIVATE LIMITED,U50200WB2013PTC193048,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"53, NALINI RANJAN AVENUE   371, BLOCK G, NEW ALIPORE,KOLKATA,Kolkata,West Bengal,700053-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
GEM REFINERIES LTD,U51225WB1980PLC032972,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"14 P N BANERJEE ROAD,24 PARGANAS,West Bengal,000000-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SIDDHARTH AUTOMOBILES LIMITED,U34300WB1985PLC039156,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"44, SAMMILANI PARK, P.O. SANTOSHPUR   P.S. EAST JADAVPUR,KOLKATA,West Bengal,700075-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
DIELES FORGE LIMITED,U28910WB1986PLC040579,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"16   MANGOE LANE,KOLKATA,West Bengal,700001-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
FERRO RODS PRIVATE LIMITED,U27106WB1998PTC087541,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"042 PARK TOWERS   14 BALLYGUNGE PARK ROAD,KOLKATA,West Bengal,700019-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
GREENAGE FOOD PRODUCTS LIMITED,U15400WB2002PLC094500,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"11 , GOVERNMENT PLACE (E) , 1ST FLOOR   KOLKATA,KOLKATA,West Bengal,700069-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
KARAN SMELTERS PRIVATE LIMITED,U27100WB2007PTC116852,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"35, CHITTARANJAN AVENUE, 5TH FLOOR,,KOLKATTA,Kolkata,West Bengal,700012-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
MILLENIUM GILTS & SECURITIES PRIVATE LIMITED,U67120WB2003PTC097162,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"3 KANKURGACHI ROAD,KOLKATA,West Bengal,700054-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
PRISM INFRACON LIMITED,U66000WB2009PLC137113,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"124, KARAYA ROAD   KOLKATA,KOLKATA,West Bengal,700017-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
RNM INFRA PRIVATE LIMITED,U45400WB2011PTC156973,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"30, MUKHERJEE PARA LANE   P.O- SERAMPORE,HOOGHLY,West Bengal,712201-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
ROYAL INFRASOFT PRIVATE LIMITED,U45400WB2008PTC151300,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"207, MAHARSHI DEBENDRA ROAD   3RD FLOOR, ROOM NO. 64,KOLKATA,Kolkata,West Bengal,700007-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SHYAMA IRON & ALLOYS PRIVATE LIMITED,U27109WB1997PTC084572,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"Room No. 202   1, British India Street,Kolkata,Kolkata,West Bengal,700069-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
TECHNICO ENTERPRISES PVT LTD,U24232WB1957PTC023352,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"573 BLOCK-N NEW ALIPORE,KOLKATA,West Bengal,700053-India",10000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
GRAMCO MUSIC PUBLISHING LTD,U92490WB1995PLC070074,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"33 JESSORE ROAD,KOLKATA,West Bengal,700028-India",100000000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
THE NEW REDBANK TEA CO PVT LTD,U01132WB1943PTC011263,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"33/1 N S RDNARSHALI HOUSE   8TH FLOOR,KOLKATA,West Bengal,700001-India",9999000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BENGAL EXIM SCRIPS PVT LTD,U51109WB1991PTC052854,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"TOBACCO HOUSE   1, OLD COURT HOUSE CORNER, GROUND FLOOR,KOLKATA,Kolkata,West Bengal,700001-India",9970000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BHARATI TEL UDYOG PVT LTD,U24293WB1996PTC078239,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"187 RABINDRA SARANI,  ROOM NO - 83,KOLKATA,Kolkata,West Bengal,700007-India",9931000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
GANAPATI METECHEM PVT. LTD.,U27201WB1986PTC040629,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"34   C R AVENUE,KOLKATA,West Bengal,700012-India",9931000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
A B N LAMINATORS P. LTD.,U22219WB1989PTC047629,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"GARIA MAIN RD PO GARIA   SONARPUR,KOL,West Bengal,700084-India",9850500,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
ANDAL EAST COAL COMPANY PRIVATE LIMITED,U10300WB2009PTC138558,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"37, Shakespeare Sarani,   4th floor,Kolkata,West Bengal,700017-India",9737400,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
MERINOPLY CHEMICALS LTD,L24119WB1955PLC022688,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"ALEXANDER COURT  FLAT NO  5,KOLKATA,West Bengal,700020-India",9500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Listed
PAPER TRADE & INDUSTRIES PVT LTD,U51909WB1990PTC049222,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"3 BENTINCK STREET,KOLKATA,West Bengal,700001-India",9409400,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
ZENFER MARKETING PVT LTD,U24121WB1996PTC077051,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"GD-179   SALT LAKE SECTOR III,KOLKATA,West Bengal,700091-India",9404500,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
AMERICAN REFRIGERATOR CO LTD,U26914WB1960PLC024609,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"8 BBD BAG EAST2ND FLOOR,KOLKATA,West Bengal,700001-India",9360000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
RUCHIKA TRADELINK PRIVATE LIMITED,U25201WB1999PTC160634,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"155, Lenin Sarani   4th Floor, Room No.402,kolkata,Kolkata,West Bengal,700013-India",9180000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
KAYGEE SHOETECH PRIVATE LIMITED,U19202WB2007PTC112472,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"41, MATHESWARTOLA ROAD   KOLKATA,KOLKATA,West Bengal,700046-India",9117280,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BANSAL REFINERIES PRIVATE LIMITED,U15143WB1999PTC089211,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"113 PARK STREET NORTH BLOCK7TH FLOOR,KOLKATA,West Bengal,700007-India",9054500,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
VISWATMA MERCHANDISE PRIVATE LIMITED,U01403WB2010PTC154589,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"5/53 JAGATIPOTA, KRISHAN MARKET ROAD   P.O - DHALUA,KOLKATA,Kolkata,West Bengal,700152-India",9000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
GOURI IRON & STEEL PRIVATE LIMITED,U27101WB2002PTC094371,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"1, British India Street,Kolkata,Kolkata,West Bengal,700069-India",8600000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
MOHAN MOTOR DISTRIBUTORS PRIVATE LIMITED,U50102WB2009PTC134548,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"9, A.J.C. BOSE ROAD,KOLKATA,West Bengal,700017-India",8472770,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BARCLE ENTERPRISES LIMITED,L01132WB1983PLC035629,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"3A  RIPON STREET,KOL,West Bengal,700016-India",8400000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Listed
SHREE SYNTHETICS LIMITED,U17122WB1999PLC090704,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"31-CHOWRINGHEE ROAD,KOLKATA,West Bengal,700016-India",8351800,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
TRITON SYNTHETIC FIBRES PVT.LTD.,U19201WB1976PTC030674,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"22 BIPLABI RASH BEHARI BASU RDCALCUTTA-1,CALCUTTA,West Bengal,700001-India",8155000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BLACKBERRY PROJECTS PRIVATE LIMITED,U70102WB2010PTC149435,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"8/4A   KHETRA DOLE LANE,KOLKATA,West Bengal,700005-India",7897250,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
PRAPTI FASHIONS PRIVATE LIMITED,U18101WB2001PTC093391,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"Paridhan Garments Park   SDF-4, 4th floor 19 Canal South Road,Kolkata,West Bengal,700015-India",7650000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
RAHUL COMMERCE PVT LTD,U63090WB1975PTC030074,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"D38(79), RAJDANGA   NABAPALLY,KOLKATA,Kolkata,West Bengal,700107-India",7500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
AGARWAL COMMODITIES BROKER PRIVATE LIMITED,U74999WB2003PTC097095,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"2 LAL BAZAR STREET TODI CHAMBER 4TH FLOOR R NO-405   HARE ST,KOLKATA,West Bengal,700001-India",7500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
GEMS CARE & CURE HEALTH CENTER PRIVATE LIMITED,U85110WB2009PTC138062,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"629, DIAMOND HARBOUR ROAD,KOLKATA,West Bengal,700034-India",7500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
QUMEX MOULDS PVT LTD,U25201WB1994PTC063142,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"40,TANGRA ROAD,KOLKATA,West Bengal,700015-India",7418510,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SMITH STANISTREET PHARMACEUTICALS LTD,U24234WB1978PTC031583,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"18  CONVENT ROAD,KOLKATA,West Bengal,700014-India",71574000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
RAJPROTIM AGENCIES PRIVATE LIMITED,U51109WB2003PTC096541,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"49/89 PRINCE GOLAM MOHAMMAD ROGOLF GARDEN,KOLKATA,West Bengal,700033-India",7000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SARADHA LANDMARK CEMENT PRIVATE LIMITED,U26959WB2005PTC104169,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"POST-DHABONI   PS-BELIATORE,BANKURA,Bankura,West Bengal,722203-India",7000000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
EASTERN INDIA INSTITUTE OF MEDICAL SCIENCE & RESEARCH HOSPITALS LTD,U73200WB1994PLC065712,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"67/1  STRAND ROAD,KOLKATA,West Bengal,700006-India",6946000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
MAA SHERAWALI ISPAT PVT LTD,U27100WB2006PTC109996,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"33 Chittaranjan Avenue   1st Floor,Kolkata,West Bengal,700012-India",67975000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
FAIRVIEW TRADECOM PRIVATE LIMITED,U51109WB2008PTC121491,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"73B, S.P. MUKHERJEE ROAD,KOLKATA,West Bengal,700026-India",6760000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
MANGALA COMMERCIAL PVT. LTD.,U51909WB1993PTC058201,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"707 CENTRAL PLAZA, 2/6 SARAT BOSE RD,KOLKATA,West Bengal,700020-India",67349000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
HASTINGS COMMERCIAL PVT LTD,U29130WB1988PTC043887,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"P-45 KHAIRU PLACE 3RD FLOORROOM NO-4,KOLKATA,West Bengal,700072-India",67046000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
BANGUR BROTHERS LTD,L65993WB1983PLC035943,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"14 NETAJI SUBHAS RD.,KOLKATA,West Bengal,700001-India",66656000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Listed
TARUN TEXTILES PVT LTD,U18101WB1963PTC025945,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"12A, CAMAC STREET   ROOM NO-5A, 5TH FLOOR,,KOLKATA,West Bengal,700017-India",6560000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
TSAI ENTERPRISES PVT LTD,U01132WB1979PTC032306,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"9, R.N.MUKHERJEE ROAD,KOLKATA,West Bengal,700001-India",6500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BIO-GLOW HEALTH PRODUCTS (INDIA) PRIVATE LIMITED,U85199WB2004PTC098401,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"7, DHAKURIA STATION ROAD,   FLAT 106, PO DHAKURIA,,KOLKATA,West Bengal,700031-India",6498000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
KULIK PAPER INDUSTRIES PVT LTD,U21015WB1974PTC029282,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"NETAJI SUBHASH ROADRAIGANJ,UTTAR DINAJPUR,West Bengal,733134-India",6479000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BRANDQUIVER LIMITED,U72900WB2001PLC119985,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"6, LYONS RANGE,KOLKATA,Kolkata,West Bengal,700012-India",61277400,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
JINPRABHU INFRASTRUCTURE DEVELOPMENTS LIMITED,U45400WB1984PLC037526,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Dissolved (Liquidated),"ROOM NO-15,BASEMENT FLOOR,SIR RNM HOUSE   3-B ,LAL BAZAR STREET,,KOLKATA,Kolkata,West Bengal,700001-India",60010000,priority seed from uploaded WB master data; status=Dissolved (Liquidated); listing=Unlisted
SINGH ALLOYS & STEEL LTD.,U45201WB1972PLC028542,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"PLOT NO 34 INDUSTRIAL AREABLOCK D   KALYANI,NADIA,West Bengal,741235-India",5798000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
BKS LEATHER EXPORTS PRIVATE LIMITED,U19115WB2010PTC148843,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"AA-5, PRAFULLA KANAN, SIVAYAN APARTMENT   KRISHNAPUR (W),KOLKATA,West Bengal,700101-India",5787960,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
CASTLE BREWERIES LTD,U15520WB1972PLC028467,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"DIAMOND HARBOUR RD   P O PAILAN,NA,West Bengal,743512-India",5721000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
SERAIKELLA GLASS WORKS LIMITED.,U26101WB1983PLC036511,https://www.data.gov.in/resource/registrars-companies-roc-wise-company-master-data,Under Liquidation,"21,OLD COURT HOUSE STREET, 4THFLOOR,,CALCUTTA,West Bengal,700001-India",5500000,priority seed from uploaded WB master data; status=Under Liquidation; listing=Unlisted
